code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,15008_date,15008_score,15009_date,15009_score,15010_date,15010_score,15011_date,15011_score,15012_date,15012_score,15013_date,15013_score,15015_date,15015_score,15016_date,15016_score,15017_date,15017_score,15018_date,15018_score,15019_date,15019_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_quiz,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url
BBB,2014B,186565,F,East Midlands Region,A Level or Equivalent,10-20,0-35,1,120,N,Fail,-33.0,NA,12.0,70.0,40.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.0,60.0,NA,NA,NA,NA,NA,NA,368.0,1.0,140.0,0.0,16.0,22.0,10.0,0.0,33.0,19.0
BBB,2014B,187257,F,South Region,HE Qualification,50-60%,35-55,0,60,N,Pass,-3.0,NA,11.0,70.0,38.0,80.0,88.0,75.0,116.0,83.0,NA,NA,194.0,81.0,49.0,100.0,84.0,100.0,119.0,60.0,154.0,100.0,200.0,60.0,8.0,0.0,112.0,0.0,15.0,115.0,13.0,0.0,28.0,24.0
BBB,2014B,187601,F,South West Region,A Level or Equivalent,80-90%,35-55,0,135,N,Pass,-33.0,NA,12.0,71.0,40.0,78.0,82.0,72.0,117.0,76.0,166.0,80.0,NA,NA,49.0,100.0,84.0,100.0,119.0,100.0,154.0,80.0,200.0,80.0,1321.0,0.0,326.0,0.0,64.0,78.0,70.0,0.0,77.0,28.0
BBB,2014B,189035,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-32.0,NA,10.0,85.0,40.0,82.0,88.0,68.0,NA,NA,159.0,69.0,192.0,90.0,49.0,100.0,84.0,60.0,119.0,100.0,154.0,100.0,200.0,60.0,200.0,5.0,431.0,1.0,28.0,109.0,23.0,0.0,54.0,83.0
BBB,2014B,189986,F,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-79.0,-2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014B,190352,F,North Region,No Formal quals,10-20,0-35,0,60,N,Fail,-36.0,NA,12.0,53.0,40.0,50.0,82.0,50.0,116.0,50.0,NA,NA,194.0,45.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,40.0,30.0,0.0,65.0,0.0,4.0,66.0,18.0,0.0,23.0,28.0
BBB,2014B,190565,F,Wales,Lower Than A Level,20-30%,35-55,0,60,Y,Pass,-29.0,NA,12.0,67.0,49.0,77.0,109.0,71.0,164.0,87.0,171.0,87.0,206.0,NA,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,80.0,39.0,0.0,79.0,0.0,33.0,70.0,13.0,0.0,16.0,12.0
BBB,2014B,194073,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-225.0,-57.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014B,200506,F,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-137.0,-23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014B,201431,F,Wales,Lower Than A Level,50-60%,35-55,0,120,N,Pass,-36.0,NA,11.0,87.0,39.0,67.0,90.0,89.0,117.0,94.0,152.0,95.0,180.0,92.0,49.0,100.0,NA,NA,119.0,80.0,154.0,100.0,200.0,80.0,123.0,0.0,100.0,0.0,13.0,53.0,5.0,0.0,23.0,0.0
BBB,2014B,202394,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-30.0,NA,9.0,72.0,38.0,85.0,81.0,78.0,124.0,78.0,157.0,69.0,194.0,90.0,49.0,100.0,84.0,100.0,119.0,80.0,154.0,100.0,200.0,100.0,695.0,0.0,296.0,0.0,16.0,115.0,10.0,0.0,27.0,25.0
BBB,2014B,206003,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,-24.0,NA,8.0,85.0,36.0,93.0,72.0,98.0,113.0,91.0,149.0,97.0,191.0,77.0,49.0,100.0,84.0,100.0,119.0,80.0,154.0,80.0,200.0,80.0,723.0,0.0,135.0,1.0,32.0,70.0,24.0,0.0,62.0,17.0
BBB,2014B,226747,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-61.0,NA,11.0,78.0,37.0,81.0,81.0,79.0,116.0,84.0,151.0,89.0,191.0,93.0,49.0,100.0,84.0,100.0,119.0,80.0,154.0,80.0,200.0,100.0,271.0,0.0,121.0,0.0,48.0,88.0,42.0,0.0,34.0,12.0
BBB,2014B,228481,F,London Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,-96.0,NA,12.0,83.0,43.0,80.0,83.0,77.0,118.0,70.0,156.0,86.0,NA,NA,49.0,80.0,84.0,60.0,119.0,80.0,NA,NA,200.0,60.0,242.0,3.0,341.0,0.0,51.0,74.0,94.0,0.0,106.0,92.0
BBB,2014B,228784,F,Ireland,Lower Than A Level,10-20,0-35,3,120,N,Pass,-30.0,NA,11.0,82.0,40.0,68.0,82.0,71.0,130.0,72.0,160.0,81.0,193.0,77.0,49.0,100.0,84.0,100.0,119.0,80.0,154.0,100.0,200.0,60.0,232.0,0.0,182.0,0.0,18.0,74.0,20.0,0.0,38.0,30.0
BBB,2014B,228824,F,Wales,HE Qualification,20-30%,0-35,0,120,N,Pass,-59.0,NA,11.0,68.0,39.0,64.0,81.0,63.0,117.0,72.0,150.0,70.0,NA,NA,49.0,100.0,84.0,80.0,119.0,40.0,154.0,100.0,200.0,80.0,242.0,0.0,208.0,0.0,36.0,153.0,38.0,0.0,122.0,4.0
BBB,2014B,231959,F,North Region,Lower Than A Level,20-30%,35-55,2,180,N,Fail,81.0,NA,-1.0,61.0,-1.0,51.0,-1.0,50.0,NA,NA,NA,NA,NA,NA,-1.0,100.0,NA,NA,-1.0,100.0,154.0,80.0,NA,NA,9.0,0.0,51.0,0.0,15.0,27.0,25.0,0.0,27.0,2.0
BBB,2014B,232539,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,-36.0,NA,11.0,85.0,38.0,85.0,81.0,91.0,124.0,63.0,160.0,95.0,194.0,92.0,49.0,100.0,84.0,80.0,119.0,60.0,154.0,100.0,200.0,100.0,192.0,0.0,229.0,0.0,10.0,94.0,65.0,0.0,59.0,23.0
BBB,2014B,233095,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-107.0,NA,11.0,74.0,42.0,70.0,82.0,74.0,117.0,75.0,166.0,70.0,194.0,65.0,49.0,100.0,84.0,100.0,119.0,60.0,NA,NA,200.0,80.0,83.0,0.0,30.0,0.0,8.0,60.0,2.0,0.0,9.0,3.0
BBB,2014B,233102,F,South East Region,Lower Than A Level,30-40%,0-35,1,240,N,Pass,-145.0,NA,3.0,95.0,40.0,81.0,81.0,71.0,NA,NA,152.0,79.0,193.0,65.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,80.0,200.0,100.0,224.0,1.0,276.0,0.0,24.0,88.0,43.0,0.0,60.0,66.0
BBB,2014B,235097,F,North Western Region,Lower Than A Level,40-50%,0-35,2,120,Y,Withdrawn,-102.0,-7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.0,2.0,26.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0
BBB,2014B,235380,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-31.0,NA,12.0,72.0,59.0,72.0,115.0,66.0,NA,NA,159.0,62.0,NA,NA,49.0,100.0,84.0,80.0,NA,NA,NA,NA,NA,NA,91.0,1.0,165.0,1.0,1.0,34.0,17.0,0.0,40.0,20.0
BBB,2014B,235428,M,London Region,Lower Than A Level,20-30%,35-55,1,150,N,Fail,-131.0,NA,23.0,37.0,44.0,46.0,NA,NA,117.0,41.0,169.0,60.0,194.0,41.0,49.0,80.0,84.0,60.0,119.0,80.0,154.0,60.0,200.0,100.0,83.0,0.0,173.0,0.0,31.0,90.0,47.0,0.0,83.0,54.0
